"","Date","Open","High","Low","Settle","Volume","Prev. Day Open Interest"
"829",2013-07-02,99.73,99.735,99.73,99.735,4,2150
"830",2013-07-01,99.72,99.72,99.72,99.72,0,2146
"831",2013-06-28,99.73,99.73,99.72,99.73,210,2146
"832",2013-06-27,99.735,99.735,99.735,99.735,58,1976
"833",2013-06-26,99.71,99.725,99.71,99.715,8,1976
"834",2013-06-25,99.675,99.675,99.66,99.675,3,1979
"835",2013-06-24,99.61,99.635,99.61,99.63,17,1979
"836",2013-06-21,99.705,99.705,99.685,99.685,300,1976
"837",2013-06-20,99.735,99.735,99.715,99.72,18,1899
"838",2013-06-19,99.76,99.76,99.755,99.755,14,1899
"839",2013-06-18,99.755,99.755,99.75,99.755,65,1896
"840",2013-06-17,99.79,99.79,99.79,99.79,41,2964
"841",2013-06-14,99.785,99.79,99.785,99.79,41,2973
"842",2013-06-13,99.785,99.785,99.785,99.785,0,2973
"843",2013-06-12,99.79,99.79,99.785,99.785,160,2973
"844",2013-06-11,99.79,99.79,99.79,99.79,418,3023
"845",2013-06-10,99.79,99.79,99.785,99.785,418,3023
"846",2013-06-07,99.785,99.785,99.785,99.785,0,2854
"847",2013-06-06,99.805,99.805,99.79,99.79,10,2854
"848",2013-06-05,99.805,99.805,99.8,99.8,46,2863
"849",2013-06-04,99.8,99.8,99.8,99.8,0,2909
"850",2013-06-03,99.795,99.795,99.795,99.795,0,2909
"851",2013-05-31,99.805,99.805,99.8,99.805,90,2909
"852",2013-05-30,99.8,99.8,99.8,99.8,0,2909
"853",2013-05-29,99.8,99.8,99.8,99.8,100,2909
"854",2013-05-28,99.805,99.805,99.805,99.805,2,3009
"855",2013-05-27,99.8,99.8,99.8,99.8,0,3009
"856",2013-05-24,99.795,99.8,99.795,99.8,2,3009
"857",2013-05-23,99.8,99.8,99.8,99.8,0,3011
"858",2013-05-22,99.805,99.805,99.805,99.805,0,3011
"859",2013-05-21,99.805,99.805,99.805,99.805,0,3011
"860",2013-05-20,99.805,99.805,99.805,99.805,0,3011
"861",2013-05-17,99.81,99.81,99.81,99.81,0,3011
"862",2013-05-16,99.805,99.805,99.805,99.805,0,3011
"863",2013-05-15,99.805,99.805,99.8,99.8,200,3011
"864",2013-05-14,99.79,99.79,99.785,99.785,1,3211
"865",2013-05-13,99.785,99.785,99.785,99.785,0,3212
"866",2013-05-10,99.8,99.8,99.785,99.785,100,3212
"867",2013-05-09,99.8,99.8,99.8,99.8,0,3200
"868",2013-05-08,99.8,99.8,99.8,99.8,0,3200
"869",2013-05-07,99.8,99.8,99.8,99.8,200,3200
"870",2013-05-06,99.81,99.815,99.805,99.815,450,3000
"871",2013-05-03,99.815,99.815,99.815,99.815,0,2750
"872",2013-05-02,99.82,99.835,99.82,99.835,14,2750
"873",2013-04-30,99.825,99.825,99.82,99.82,2,2738
"874",2013-04-29,99.82,99.83,99.82,99.825,88,2736
"875",2013-04-26,99.815,99.825,99.815,99.82,205,2736
"876",2013-04-25,99.82,99.82,99.82,99.82,410,2765
"877",2013-04-24,99.82,99.82,99.815,99.82,410,2765
"878",2013-04-23,99.815,99.815,99.815,99.815,0,3055
"879",2013-04-22,99.81,99.81,99.81,99.81,200,3055
"880",2013-04-19,99.805,99.805,99.805,99.805,5,2855
"881",2013-04-18,99.81,99.81,99.81,99.81,0,2855
"882",2013-04-17,99.8,99.805,99.8,99.805,5,2855
"883",2013-04-16,99.795,99.795,99.795,99.795,0,2850
"884",2013-04-15,99.795,99.795,99.795,99.795,0,2850
"885",2013-04-12,99.785,99.785,99.785,99.785,1,2850
"886",2013-04-11,99.775,99.775,99.775,99.775,3,2850
"887",2013-04-10,99.775,99.775,99.775,99.775,242,2847
"888",2013-04-09,99.77,99.775,99.77,99.775,242,2847
"889",2013-04-08,99.785,99.785,99.775,99.775,97,2669
"890",2013-04-05,99.8,99.8,99.785,99.785,18,2674
"891",2013-04-04,99.775,99.795,99.775,99.795,406,2687
"892",2013-04-03,99.775,99.775,99.77,99.775,57,2696
"893",2013-04-02,99.765,99.775,99.765,99.775,505,2739
"894",2013-03-28,99.73,99.745,99.72,99.745,785,2431
"895",2013-03-27,99.735,99.735,99.725,99.73,21,2452
"896",2013-03-26,99.74,99.745,99.74,99.74,23,2452
"897",2013-03-25,99.73,99.73,99.72,99.725,53,2450
"898",2013-03-22,99.7,99.7,99.69,99.7,66,2447
"899",2013-03-21,99.735,99.735,99.715,99.715,2,2381
"900",2013-03-20,99.715,99.73,99.71,99.71,4,2380
"901",2013-03-19,99.715,99.715,99.665,99.7,90,2378
"902",2013-03-18,99.795,99.795,99.795,99.795,0,4705
"903",2013-03-15,99.795,99.795,99.795,99.795,7,4707
"904",2013-03-14,99.795,99.795,99.795,99.795,4,4707
"905",2013-03-13,99.8,99.8,99.795,99.795,4,4707
"906",2013-03-12,99.795,99.8,99.795,99.795,1500,4710
"907",2013-03-11,99.8,99.8,99.795,99.795,6,5591
"908",2013-03-08,99.795,99.795,99.795,99.795,50,5597
"909",2013-03-07,99.815,99.815,99.79,99.79,50,5597
"910",2013-03-06,99.815,99.815,99.815,99.815,0,5647
"911",2013-03-05,99.805,99.805,99.805,99.805,2956,5647
"912",2013-03-04,99.81,99.81,99.81,99.81,36,4085
"913",2013-03-01,99.805,99.805,99.805,99.805,36,4100
"914",2013-02-28,99.8,99.8,99.8,99.8,0,4100
"915",2013-02-27,99.79,99.79,99.79,99.79,0,4100
"916",2013-02-26,99.785,99.785,99.785,99.785,0,4100
"917",2013-02-25,99.785,99.79,99.785,99.79,100,4100
"918",2013-02-22,99.79,99.79,99.79,99.79,0,4108
"919",2013-02-21,99.76,99.76,99.76,99.76,16,4108
"920",2013-02-20,99.755,99.755,99.75,99.75,16,4108
"921",2013-02-19,99.755,99.755,99.755,99.755,2,4115
"922",2013-02-18,99.755,99.755,99.755,99.755,132,4116
"923",2013-02-15,99.76,99.76,99.75,99.76,132,4116
"924",2013-02-14,99.755,99.755,99.755,99.755,32,4115
"925",2013-02-13,99.75,99.75,99.745,99.745,31,4132
"926",2013-02-12,99.75,99.75,99.75,99.75,16,4132
"927",2013-02-11,99.74,99.745,99.74,99.745,2,4142
"928",2013-02-08,99.745,99.75,99.745,99.75,9,4140
"929",2013-02-07,99.74,99.745,99.74,99.745,6,4135
"930",2013-02-06,99.735,99.735,99.735,99.735,34,4131
"931",2013-02-05,99.73,99.73,99.725,99.73,18,4151
"932",2013-02-04,99.725,99.73,99.725,99.73,16,4139
"933",2013-02-01,99.72,99.72,99.72,99.72,1,4134
"934",2013-01-31,99.705,99.705,99.705,99.705,2,4134
"935",2013-01-30,99.695,99.7,99.695,99.7,20,4135
"936",2013-01-29,99.705,99.705,99.705,99.705,22,4124
"937",2013-01-28,99.675,99.685,99.675,99.685,137,4124
"938",2013-01-25,99.68,99.68,99.68,99.68,357,4066
"939",2013-01-24,99.725,99.73,99.725,99.725,371,4020
"940",2013-01-23,99.74,99.74,99.74,99.74,17,3968
"941",2013-01-22,99.74,99.74,99.74,99.74,51,3959
"942",2013-01-21,99.73,99.73,99.725,99.73,65,4031
"943",2013-01-18,99.735,99.735,99.72,99.72,1053,4031
"944",2013-01-17,99.75,99.75,99.715,99.72,469,3081
"945",2013-01-16,99.765,99.765,99.765,99.765,211,2934
"946",2013-01-15,99.75,99.755,99.745,99.75,54,2933
"947",2013-01-14,99.755,99.755,99.745,99.745,220,2962
"948",2013-01-11,99.78,99.78,99.755,99.755,281,3042
"949",2013-01-10,99.8,99.8,99.785,99.785,275,3106
"950",2013-01-09,99.815,99.815,99.81,99.81,271,2846
"951",2013-01-08,99.795,99.805,99.795,99.805,401,3130
"952",2013-01-07,99.805,99.805,99.79,99.795,181,3130
"953",2013-01-04,99.795,99.795,99.795,99.795,1,3297
"954",2013-01-03,99.825,99.825,99.815,99.815,12,3296
"955",2013-01-02,99.825,99.825,99.825,99.825,2,3295
"956",2012-12-28,99.825,99.83,99.825,99.83,45,3295
"957",2012-12-27,99.82,99.82,99.815,99.82,200,3156
"958",2012-12-21,99.84,99.84,99.83,99.83,259,2952
"959",2012-12-20,99.835,99.835,99.83,99.83,4,2967
"960",2012-12-19,99.83,99.83,99.83,99.83,2,2967
"961",2012-12-18,99.84,99.84,99.83,99.835,17,2965
